Order_No,Time from Pickup to Arrival
Order_No_11610,3908.9
Order_No_24236,1621.7
Order_No_25686,641.0
Order_No_14275,1560.7
Order_No_13650,770.8
Order_No_13988,214.1
Order_No_19222,1354.0
Order_No_8101,1455.4
Order_No_16333,3107.4
Order_No_20627,1149.5
Order_No_12632,1752.1
Order_No_21619,1508.3
Order_No_3357,1445.8
Order_No_12786,1332.1
Order_No_8308,1914.2
Order_No_22219,2100.6
Order_No_425,171.5
Order_No_26354,1325.7
Order_No_896,1246.8
Order_No_11186,1429.0
Order_No_14327,1440.7
Order_No_437,1265.5
Order_No_1589,1637.0
Order_No_2123,1491.0
Order_No_19098,2325.2
Order_No_23303,960.0
Order_No_27684,490.6
Order_No_14934,802.6
Order_No_8441,2052.1
Order_No_21179,873.8
Order_No_8065,1625.2
Order_No_468,1620.4
Order_No_5643,2248.8
Order_No_6875,1329.0
Order_No_7690,526.0
Order_No_15253,1989.0
Order_No_26158,1296.9
Order_No_7184,1357.0
Order_No_7739,1605.8
Order_No_18512,1325.8
Order_No_4411,1455.2
Order_No_11947,308.8
Order_No_1417,569.5
Order_No_17665,1864.1
Order_No_19285,960.2
Order_No_26308,1564.8
Order_No_3346,2077.2
Order_No_4984,1488.7
Order_No_3973,940.0
Order_No_14674,1739.5
Order_No_2824,2197.1
Order_No_12313,1935.1
Order_No_18473,699.5
Order_No_25161,2010.05
Order_No_2575,1998.4
Order_No_16388,1021.7
Order_No_22068,1932.5
Order_No_9208,1392.6
Order_No_22990,3182.6
Order_No_27988,2051.5
Order_No_19215,1210.1
Order_No_23724,1463.2
Order_No_23391,1160.3
Order_No_19100,2052.9
Order_No_24122,2054.4
Order_No_25785,1558.5
Order_No_1863,2928.6
Order_No_26690,2930.0
Order_No_3189,1803.0
Order_No_13585,1341.9
Order_No_27736,1687.3
Order_No_20985,1320.8
Order_No_14650,1865.7
Order_No_21115,505.0
Order_No_27557,3499.2
Order_No_21906,1481.0
Order_No_22384,1288.6
Order_No_21003,2946.9
Order_No_14464,312.2
Order_No_23829,2265.1
Order_No_20218,1531.7
Order_No_21009,3125.0
Order_No_12703,1667.1
Order_No_11229,3523.6
Order_No_13987,1197.9
Order_No_9712,1291.6
Order_No_15445,1952.8
Order_No_9357,1341.8
Order_No_6641,1531.1
Order_No_9329,1034.6
Order_No_24367,1454.7
Order_No_15988,2950.0
Order_No_21290,771.0
Order_No_7323,1561.3
Order_No_2471,2606.5
Order_No_5882,365.0
Order_No_10957,1543.8
Order_No_17248,2093.6
Order_No_4755,1029.1
Order_No_19623,2045.4
Order_No_9938,150.6
Order_No_26495,1902.1
Order_No_20975,810.2
Order_No_14295,2779.0
Order_No_20580,1267.3
Order_No_22794,1311.1
Order_No_18333,360.06666666666666
Order_No_17846,2117.4
Order_No_16257,1914.7
Order_No_1443,1061.0
Order_No_11399,2802.3
Order_No_9556,1535.0
Order_No_12193,2420.5
Order_No_19480,2601.6
Order_No_4977,907.0
Order_No_14586,2446.4
Order_No_2467,1623.0
Order_No_20524,1424.3
Order_No_21678,571.4
Order_No_9087,2085.0
Order_No_296,1040.7
Order_No_2921,1190.0
Order_No_8321,1070.4
Order_No_15014,1240.9
Order_No_25269,1470.0
Order_No_23934,2072.4
Order_No_22632,1860.3
Order_No_11188,3275.8
Order_No_16625,1391.7
Order_No_18759,2104.2
Order_No_11601,2020.5
Order_No_5374,1790.4
Order_No_23793,975.6
Order_No_3220,3316.1
Order_No_13735,1293.5
Order_No_20650,3460.0
Order_No_11935,1618.1
Order_No_18160,1766.1
Order_No_28005,1554.5
Order_No_17016,1493.5
Order_No_1366,1703.4
Order_No_14378,152.1
Order_No_22021,1753.0
Order_No_18105,2118.7
Order_No_15108,923.0
Order_No_21570,2121.4
Order_No_8701,2535.8
Order_No_14006,912.0
Order_No_9266,1869.8
Order_No_9731,1043.8
Order_No_1450,567.3
Order_No_15899,598.2
Order_No_13058,2260.8
Order_No_49,1973.7
Order_No_24843,1555.4
Order_No_10691,1691.9
Order_No_24401,2758.4
Order_No_9570,826.7
Order_No_4511,1553.7
Order_No_15911,1770.0
Order_No_17096,1615.9
Order_No_13729,3137.8
Order_No_22076,1320.6
Order_No_13489,1443.5
Order_No_15868,1351.5
Order_No_21770,976.5333333333332
Order_No_12416,1681.4
Order_No_9183,1709.8
Order_No_2002,3325.8
Order_No_27547,1663.4
Order_No_24709,1311.6
Order_No_10104,1377.9
Order_No_6973,993.0
Order_No_12058,1284.1
Order_No_19895,1187.0
Order_No_24466,1795.6
Order_No_18247,1571.6
Order_No_26025,1708.2
Order_No_24171,2058.4
Order_No_3264,2105.0
Order_No_19825,1119.5
Order_No_5111,1006.5
Order_No_5595,2132.7
Order_No_24374,1222.8
Order_No_11745,1346.5
Order_No_5678,3253.8
Order_No_12683,1336.1
Order_No_19910,2214.4
Order_No_15837,1287.3
Order_No_17893,2363.2
Order_No_20919,1073.7
Order_No_15411,1878.5
Order_No_2192,1142.0
Order_No_15246,1150.8
Order_No_25189,1457.2
Order_No_20372,2625.4
Order_No_25134,565.3
Order_No_19460,1874.1
Order_No_15260,2214.7
Order_No_13191,1985.0
Order_No_9671,526.2
Order_No_5803,1757.1
Order_No_26244,1583.8
Order_No_16887,1560.5
Order_No_25769,2090.3
Order_No_21533,1772.0
Order_No_7294,1023.1
Order_No_2241,1206.6
Order_No_19883,1028.0
Order_No_9893,1078.9
Order_No_12495,1036.6
Order_No_9828,1491.0
Order_No_26757,1705.3
Order_No_1295,2168.0
Order_No_7930,1939.7
Order_No_4241,611.3
Order_No_19099,1935.7
Order_No_22896,1954.6
Order_No_14764,2263.6
Order_No_16910,402.8
Order_No_13303,1102.3
Order_No_838,1752.6
Order_No_2355,1711.4
Order_No_11381,2745.9
Order_No_1594,2411.1
Order_No_9471,1231.6
Order_No_16504,2089.8
Order_No_16163,1583.9
Order_No_18539,1464.1
Order_No_6286,2023.7
Order_No_6122,1138.8
Order_No_20015,1174.8
Order_No_6667,2300.8
Order_No_17865,1425.8
Order_No_18818,1365.9
Order_No_27112,885.8
Order_No_26169,904.5
Order_No_9614,1672.6
Order_No_14010,1132.1
Order_No_3206,3475.0
Order_No_1843,1232.35
Order_No_2265,1443.7
Order_No_18179,1528.7
Order_No_24589,2423.0
Order_No_21840,1689.9
Order_No_13179,830.7
Order_No_8793,1374.8
Order_No_23698,1800.4
Order_No_11305,1222.6
Order_No_22266,925.6
Order_No_3386,2196.3
Order_No_21656,1707.8
Order_No_24447,1710.9
Order_No_14736,2218.1
Order_No_2769,1673.6
Order_No_26286,1884.0
Order_No_23425,641.3
Order_No_2307,1324.7
Order_No_15847,2349.7
Order_No_341,2414.9
Order_No_20121,1646.8
Order_No_23115,1686.5
Order_No_1019,1798.9
Order_No_9797,323.2
Order_No_23687,2528.2
Order_No_7898,1607.2
Order_No_27930,2066.1
Order_No_22101,1339.6
Order_No_7143,2385.6
Order_No_25550,1965.9
Order_No_2430,2009.1
Order_No_9259,1488.0
Order_No_25775,510.1
Order_No_27000,2100.1
Order_No_3562,2544.8
Order_No_3834,3255.7
Order_No_28050,1322.6
Order_No_4564,1271.5
Order_No_18590,1320.8
Order_No_12094,2486.9
Order_No_22260,2144.9
Order_No_1152,1324.9
Order_No_22288,1437.5
Order_No_22638,1848.4
Order_No_16583,1623.0
Order_No_3876,2805.3
Order_No_14541,1191.9
Order_No_23704,1717.3
Order_No_27696,1.0
Order_No_4087,2235.7
Order_No_13266,2540.0
Order_No_22646,2679.4
Order_No_11943,2492.1
Order_No_6739,1577.5
Order_No_2336,1443.0
Order_No_17722,264.2
Order_No_7499,2048.8
Order_No_20228,1585.0
Order_No_7655,3127.9
Order_No_21241,1647.2
Order_No_19340,1275.8
Order_No_24601,1132.2
Order_No_8349,1773.8
Order_No_11639,1687.1
Order_No_15751,5099.4
Order_No_19087,926.7
Order_No_15822,767.5
Order_No_21382,1872.0
Order_No_18697,1357.3
Order_No_16484,1225.1
Order_No_19889,1183.5
Order_No_15114,1888.7
Order_No_13952,1863.0
Order_No_9615,1301.0
Order_No_16596,3200.0
Order_No_9572,2883.6
Order_No_18077,1541.0
Order_No_27741,714.3
Order_No_25342,3786.6
Order_No_26752,1502.1
Order_No_14659,1269.7
Order_No_27204,1706.5
Order_No_27632,2399.6
Order_No_21355,741.7
Order_No_26489,4519.0
Order_No_14032,522.7
Order_No_26949,2301.7
Order_No_3013,206.0
Order_No_12648,1577.1
Order_No_2952,2463.5
Order_No_16664,463.5
Order_No_27657,2379.0
Order_No_10839,978.2
Order_No_6320,2187.0
Order_No_11605,861.8
Order_No_15775,1752.3
Order_No_5252,469.2
Order_No_19011,1750.9
Order_No_10683,572.2
Order_No_15767,1006.6
Order_No_10125,1671.0
Order_No_1780,4084.3
Order_No_1395,1471.9
Order_No_3415,1667.9
Order_No_5263,485.8
Order_No_6191,1816.5
Order_No_6537,1376.9
Order_No_18416,2768.5
Order_No_28250,1146.75
Order_No_20308,1748.3
Order_No_4365,1361.4
Order_No_17564,946.5
Order_No_16245,1987.85
Order_No_28161,918.0
Order_No_17127,300.2
Order_No_8465,1782.5
Order_No_8855,2004.5
Order_No_3197,1993.1
Order_No_10926,616.3
Order_No_19899,1645.9
Order_No_14875,1413.5
Order_No_24283,1658.2
Order_No_12504,3112.3
Order_No_6490,1509.1
Order_No_23124,1915.1
Order_No_24948,2094.4
Order_No_557,1699.7
Order_No_4008,3687.2
Order_No_26050,1392.8
Order_No_18010,923.9
Order_No_22588,1121.9
Order_No_13686,3068.3
Order_No_15863,165.6
Order_No_23841,529.5
Order_No_24356,1269.0
Order_No_17892,3173.5
Order_No_5074,1825.8
Order_No_4254,2787.8
Order_No_27863,2073.6
Order_No_23195,3402.4
Order_No_19275,520.9
Order_No_8677,1206.3
Order_No_11312,1126.7
Order_No_3768,2309.2
Order_No_4518,1137.0
Order_No_8788,1667.9
Order_No_6651,923.7
Order_No_10199,1739.3
Order_No_12643,2172.9
Order_No_11349,1561.0
Order_No_7475,1151.7
Order_No_21786,1244.9
Order_No_22526,1915.3
Order_No_5858,1273.7
Order_No_21843,671.1
Order_No_19003,1260.1
Order_No_11428,2473.3
Order_No_9790,1032.2
Order_No_5958,1430.9
Order_No_1584,2397.0
Order_No_87,612.6
Order_No_17640,611.3
Order_No_13646,1447.5
Order_No_23963,647.7
Order_No_15060,1643.8
Order_No_3406,738.0
Order_No_27259,3038.1
Order_No_15897,1348.0
Order_No_14016,1410.0
Order_No_8539,275.4
Order_No_9036,1783.4
Order_No_13316,1273.6
Order_No_26379,1265.8
Order_No_24334,1287.3
Order_No_9210,724.0
Order_No_9930,768.9
Order_No_7220,2254.3
Order_No_5576,795.2
Order_No_39,1773.2
Order_No_6465,723.2
Order_No_6429,1511.9
Order_No_19439,1127.4
Order_No_7683,1622.8
Order_No_5723,167.0
Order_No_1536,1236.5
Order_No_5526,1724.3
Order_No_4095,1014.4
Order_No_6575,1517.9
Order_No_20185,998.9
Order_No_7939,1192.75
Order_No_19197,1845.8
Order_No_24755,1821.2
Order_No_8648,1720.5
Order_No_12190,1567.1
Order_No_13630,1917.3
Order_No_12549,1334.3
Order_No_19540,1128.5
Order_No_25376,372.6
Order_No_19723,1114.0
Order_No_15760,1995.4
Order_No_2792,851.9
Order_No_16686,1334.8
Order_No_16251,1447.1
Order_No_10240,982.6
Order_No_14598,1481.0
Order_No_27411,975.4
Order_No_10243,1075.5
Order_No_769,1585.9
Order_No_923,1165.8
Order_No_7565,91.8
Order_No_4850,1163.5
Order_No_5438,1054.2
Order_No_15858,2722.0
Order_No_27699,1618.7
Order_No_21586,2291.3
Order_No_20598,2295.0
Order_No_677,862.0
Order_No_14213,1779.8
Order_No_11397,1555.1
Order_No_13490,2534.95
Order_No_26563,1606.0
Order_No_28091,1389.5
Order_No_282,2024.1
Order_No_13240,1781.7
Order_No_11454,1922.1
Order_No_18973,1560.0
Order_No_14912,1244.0
Order_No_8624,907.7
Order_No_26874,1368.5
Order_No_21486,1312.1
Order_No_6578,1581.0
Order_No_9873,1259.7
Order_No_13274,1245.6
Order_No_20741,3349.0
Order_No_20255,2030.5
Order_No_12310,2095.0
Order_No_5117,391.9
Order_No_18893,1970.2
Order_No_786,1001.0
Order_No_5745,2668.6
Order_No_5518,1054.0
Order_No_25758,1422.7
Order_No_15450,862.5
Order_No_16462,1192.2
Order_No_23107,1873.4
Order_No_23679,424.8
Order_No_13926,2095.7
Order_No_21677,2057.1
Order_No_3949,2473.7
Order_No_10169,1545.8
Order_No_5897,1338.4
Order_No_22325,1412.4
Order_No_11296,1006.0
Order_No_16112,1286.5
Order_No_20966,775.2
Order_No_15758,1054.6
Order_No_5343,1836.1
Order_No_20993,1126.2
Order_No_25191,835.2
Order_No_9145,304.3
Order_No_24603,1519.8
Order_No_15630,1459.9
Order_No_12216,1440.9
Order_No_12712,2533.9
Order_No_21576,2386.9
Order_No_23822,1216.1
Order_No_10675,887.7
Order_No_1294,641.0
Order_No_14310,2036.45
Order_No_4032,804.2
Order_No_7107,2963.5
Order_No_15309,966.7
Order_No_24187,2117.0
Order_No_22812,811.4
Order_No_605,1262.4
Order_No_4198,1446.5
Order_No_17273,2526.9
Order_No_27576,1826.7
Order_No_20612,15.0
Order_No_17320,343.7
Order_No_23334,1480.2
Order_No_11611,2103.1
Order_No_4443,3014.1
Order_No_4514,1207.0
Order_No_19828,3129.7
Order_No_6459,2363.0
Order_No_18483,1756.3
Order_No_4504,1252.8
Order_No_7814,2277.3
Order_No_14554,1945.2
Order_No_7916,1604.0
Order_No_22231,309.0
Order_No_23538,1871.9
Order_No_13962,773.0
Order_No_19650,511.4
Order_No_26678,2789.4
Order_No_24273,2556.6
Order_No_4880,1436.7
Order_No_7791,1818.2
Order_No_15866,806.0
Order_No_2059,1434.0
Order_No_5899,2306.9
Order_No_14636,1745.5
Order_No_7286,1297.9
Order_No_8398,1407.8
Order_No_10001,1195.3
Order_No_1324,1716.9
Order_No_6596,1711.1
Order_No_16904,1915.6
Order_No_5195,985.8
Order_No_18430,1763.9
Order_No_5755,1143.2
Order_No_22502,643.7
Order_No_19956,1899.5
Order_No_9812,814.5
Order_No_21781,3.9
Order_No_19719,782.8
Order_No_1220,1048.0
Order_No_7770,1523.1
Order_No_20358,2294.0
Order_No_16267,645.7
Order_No_15725,1113.7
Order_No_14641,3063.8
Order_No_17654,1055.4
Order_No_3571,1996.3
Order_No_16851,629.8
Order_No_22252,418.9
Order_No_12892,652.8
Order_No_9029,828.4
Order_No_23373,519.0
Order_No_21832,2159.0
Order_No_14121,1986.0
Order_No_6610,782.8
Order_No_25857,1949.6
Order_No_3061,380.0
Order_No_27749,1589.5
Order_No_18092,1690.0
Order_No_25715,3221.8
Order_No_10350,1079.7
Order_No_8229,1796.1
Order_No_27857,574.4
Order_No_21721,1890.2
Order_No_24121,2276.4
Order_No_20879,325.4
Order_No_17356,1270.8
Order_No_13869,868.6
Order_No_17421,1536.5
Order_No_19906,1198.6
Order_No_12999,964.9
Order_No_14200,102.3
Order_No_18895,1833.4
Order_No_14186,570.1
Order_No_16825,1289.0
Order_No_19578,3411.0
Order_No_22169,2411.7
Order_No_8928,2705.9
Order_No_22970,2298.1
Order_No_5504,2928.4
Order_No_19277,1142.6
Order_No_15396,670.6
Order_No_18969,889.4
Order_No_3980,1455.4
Order_No_17306,1708.9
Order_No_25747,951.5
Order_No_2749,825.0
Order_No_2453,1495.5
Order_No_8431,482.3
Order_No_24710,1311.0
Order_No_1013,1969.5
Order_No_25574,1946.6
Order_No_984,1233.0
Order_No_18289,1725.5
Order_No_12289,1765.3
Order_No_9789,1353.0
Order_No_22418,2228.3
Order_No_20762,1741.0
Order_No_8354,1553.8
Order_No_12910,540.4
Order_No_21283,1142.2
Order_No_21032,1695.5
Order_No_10111,714.0
Order_No_16188,2133.2
Order_No_26761,1580.2
Order_No_25610,508.0
Order_No_20686,1402.5
Order_No_22107,8.0
Order_No_7580,1563.0
Order_No_16847,1310.8
Order_No_1449,2024.6
Order_No_10022,1170.6
Order_No_8689,910.3
Order_No_15490,1422.0
Order_No_20643,382.2
Order_No_23287,1901.5
Order_No_25576,158.9
Order_No_24590,1475.2
Order_No_2263,2709.5
Order_No_19336,1917.0
Order_No_18882,1940.2
Order_No_27766,2696.45
Order_No_7801,1344.3
Order_No_19428,1088.2
Order_No_23924,808.0
Order_No_15375,3753.2
Order_No_17196,1258.2
Order_No_19442,986.4
Order_No_8680,1176.2
Order_No_9759,842.0
Order_No_16868,2451.8
Order_No_11783,1432.4
Order_No_5970,1666.6
Order_No_7186,2189.0
Order_No_9644,2442.0
Order_No_27646,896.7
Order_No_23592,1476.7
Order_No_3984,1299.5
Order_No_27071,1813.0
Order_No_5488,4843.0
Order_No_25210,600.9
Order_No_23985,1059.4
Order_No_18009,1309.1
Order_No_25282,1295.7
Order_No_2029,1858.8
Order_No_17703,1046.3
Order_No_22539,814.5
Order_No_16883,3089.9
Order_No_17083,3015.1
Order_No_10193,1211.0
Order_No_25629,2653.0
Order_No_784,1331.4
Order_No_13429,1355.0
Order_No_3427,1507.2
Order_No_21473,1413.9
Order_No_1162,1699.8
Order_No_604,1332.4
Order_No_11781,1430.9
Order_No_14298,1173.8
Order_No_9695,2106.2
Order_No_6582,1728.2
Order_No_25726,1425.6
Order_No_11901,2052.3
Order_No_27638,1429.2
Order_No_3773,2188.9
Order_No_16833,1450.3
Order_No_15992,492.7
Order_No_25710,803.3
Order_No_27634,1589.2
Order_No_1867,1737.3
Order_No_11273,1370.0
Order_No_25598,1234.2
Order_No_10946,2055.4
Order_No_804,1363.0
Order_No_23033,1144.6
Order_No_8896,1629.0
Order_No_4580,2344.6
Order_No_127,1555.2
Order_No_13178,2045.0
Order_No_15234,1411.1
Order_No_8813,596.0
Order_No_20137,732.1
Order_No_6985,1365.5
Order_No_12502,1618.7
Order_No_319,2304.9
Order_No_28068,2177.6
Order_No_12463,1097.4
Order_No_19344,1496.6
Order_No_19624,2318.9
Order_No_23577,1904.3
Order_No_21017,2115.3
Order_No_11014,1014.1
Order_No_26841,915.0
Order_No_18107,1482.1
Order_No_9527,1080.4
Order_No_15093,1626.7
Order_No_24254,1358.8
Order_No_1434,1461.3
Order_No_7131,3529.0
Order_No_5297,1339.1
Order_No_13640,1313.2
Order_No_11893,3469.5
Order_No_22940,868.9
Order_No_26272,1894.9
Order_No_9408,842.3
Order_No_15094,1891.3
Order_No_9956,2637.8
Order_No_21383,1703.0
Order_No_19182,1765.5
Order_No_16683,2801.9
Order_No_16381,1035.0
Order_No_16445,2946.5
Order_No_6257,1062.0
Order_No_23651,1421.1
Order_No_13317,1915.3
Order_No_20291,840.0
Order_No_22958,1232.0
Order_No_14227,2230.8
Order_No_11052,2407.1
Order_No_4685,1215.8
Order_No_7783,2054.2
Order_No_14157,2980.2
Order_No_21015,367.5
Order_No_2556,1216.5
Order_No_14255,808.0
Order_No_22151,852.6
Order_No_10327,1808.2
Order_No_10546,610.0
Order_No_24729,1942.6
Order_No_9010,1386.9
Order_No_1964,1020.2
Order_No_24782,1829.8
Order_No_2574,1685.5
Order_No_21982,985.1
Order_No_2550,3199.7
Order_No_17017,2220.6
Order_No_15755,714.8
Order_No_19444,663.8
Order_No_3554,1836.3
Order_No_3943,848.0
Order_No_26262,1208.8
Order_No_25343,2580.5
Order_No_8346,937.7
Order_No_7348,2484.2
Order_No_16703,1889.2
Order_No_25165,2326.6
Order_No_11181,2359.9
Order_No_19522,3322.2
Order_No_6242,1773.8
Order_No_16029,2108.0
Order_No_10140,506.4
Order_No_19028,2100.7
Order_No_25988,2508.4
Order_No_5306,951.4
Order_No_15537,2942.7
Order_No_7132,1089.7
Order_No_4515,1397.3
Order_No_22468,1101.7
Order_No_26150,620.5
Order_No_8176,2083.0
Order_No_21218,1425.2
Order_No_12390,1302.6
Order_No_27507,1147.4
Order_No_4122,1714.5
Order_No_6798,2730.5
Order_No_26188,1353.8
Order_No_19274,721.4
Order_No_25521,1898.0
Order_No_24949,1636.7
Order_No_16309,1876.4
Order_No_22873,657.7
Order_No_2095,1654.4
Order_No_9436,713.6
Order_No_18053,1482.6
Order_No_1063,390.6
Order_No_3875,1835.0
Order_No_2647,1828.4
Order_No_7628,1741.8
Order_No_20941,278.6
Order_No_22306,675.7
Order_No_1563,1938.1
Order_No_17036,1089.9
Order_No_22179,1052.0
Order_No_2109,1844.4
Order_No_2777,3000.1
Order_No_9379,1755.1
Order_No_3866,1450.7
Order_No_20297,961.8
Order_No_10280,1141.2
Order_No_6937,1501.6
Order_No_9335,1261.0
Order_No_614,1893.0
Order_No_16042,2747.6
Order_No_935,1559.6
Order_No_8282,754.5
Order_No_8974,1139.3
Order_No_5904,1979.2
Order_No_12844,2763.8
Order_No_256,500.6
Order_No_14050,1.0
Order_No_4829,1539.2
Order_No_20977,2161.5
Order_No_19789,1418.6
Order_No_24015,2166.6
Order_No_23868,1577.2
Order_No_4842,888.1
Order_No_22210,1786.2
Order_No_23354,4502.0
Order_No_6577,2581.8
Order_No_12378,1782.6
Order_No_25530,1771.8
Order_No_24984,806.9
Order_No_12714,1531.95
Order_No_26084,1776.0
Order_No_23984,1295.0
Order_No_2036,1400.1
Order_No_6670,3166.9
Order_No_22080,317.05
Order_No_15856,366.4
Order_No_18926,849.4
Order_No_21966,1219.8
Order_No_4115,2968.5
Order_No_8474,1757.25
Order_No_17315,1111.7
Order_No_19890,1455.4
Order_No_23923,1485.0
Order_No_8126,2986.6
Order_No_17643,1748.7
Order_No_14091,1758.4
Order_No_11744,1503.2
Order_No_16828,1671.4
Order_No_21117,2421.1
Order_No_27658,1408.1
Order_No_9340,2790.6
Order_No_27096,1765.4
Order_No_1501,2184.9
Order_No_1457,1900.2
Order_No_22930,2147.2
Order_No_8646,1008.6
Order_No_9511,1334.9
Order_No_26094,1368.2
Order_No_7002,1245.3
Order_No_15749,1148.85
Order_No_2644,1542.0
Order_No_18704,1337.6
Order_No_10368,1927.8
Order_No_3453,1325.6
Order_No_27734,659.5
Order_No_24946,918.6
Order_No_27772,2607.3
Order_No_11578,1689.5
Order_No_12446,1103.2
Order_No_2705,1131.8
Order_No_7376,920.4
Order_No_1066,1019.1
Order_No_3756,1148.4
Order_No_2753,1209.6
Order_No_16430,2677.5
Order_No_10795,1225.3
Order_No_19401,2873.2
Order_No_4572,1945.7
Order_No_2411,1172.1666666666665
Order_No_9352,3076.8
Order_No_21900,1596.5
Order_No_24512,1382.2
Order_No_25323,1094.1
Order_No_14387,466.4
Order_No_18508,186.8
Order_No_20206,2808.0
Order_No_18088,2768.2
Order_No_7280,3383.3
Order_No_23298,1117.3
Order_No_3003,488.5
Order_No_26178,679.0
Order_No_6280,874.4
Order_No_6436,1425.0
Order_No_21055,1025.0
Order_No_24393,1196.9
Order_No_13353,1444.4
Order_No_6887,1338.8
Order_No_25408,1178.3
Order_No_27884,1735.6
Order_No_19519,2221.4
Order_No_3290,746.8
Order_No_23436,2535.0
Order_No_18966,869.1
Order_No_829,1069.0
Order_No_1880,1130.8
Order_No_23337,1454.7
Order_No_7576,1549.0
Order_No_8810,3446.2
Order_No_15795,2993.3
Order_No_19469,1013.3
Order_No_2487,2331.3
Order_No_17502,1775.7
Order_No_17132,1050.3
Order_No_21254,3663.9
Order_No_10442,1813.8
Order_No_10312,1906.7
Order_No_27410,1374.5
Order_No_11326,1347.1
Order_No_12760,2650.4
Order_No_6499,1248.9
Order_No_12145,2055.7
Order_No_4070,1327.8
Order_No_21361,3471.9
Order_No_19555,1198.2
Order_No_7370,808.1
Order_No_27330,3179.0
Order_No_6142,1169.8
Order_No_14565,2020.6
Order_No_26825,1635.6
Order_No_1174,824.6
Order_No_13671,1070.8
Order_No_19314,1064.3
Order_No_16314,970.0
Order_No_6211,1462.2
Order_No_12870,2476.6
Order_No_27248,904.4
Order_No_4654,2433.4
Order_No_15448,3231.1
Order_No_13690,1637.8
Order_No_23109,566.4
Order_No_27343,1841.1
Order_No_19496,2147.6
Order_No_18710,2540.8
Order_No_6986,1509.45
Order_No_16459,1002.0
Order_No_28208,1251.1
Order_No_16564,638.5
Order_No_23282,1048.9
Order_No_8309,1425.2
Order_No_16616,842.0
Order_No_21391,1843.0
Order_No_28223,1504.5
Order_No_10533,1730.6
Order_No_9456,1331.6
Order_No_2221,2740.1
Order_No_25138,2667.9
Order_No_18298,3515.8
Order_No_9510,489.6
Order_No_2485,2399.0
Order_No_27327,1032.3
Order_No_18819,1939.8
Order_No_2028,1452.4
Order_No_6571,1734.0
Order_No_28006,2737.9
Order_No_24967,1430.8
Order_No_1444,2515.9
Order_No_20501,1857.5
Order_No_15671,2317.1
Order_No_1033,683.2
Order_No_2136,900.3
Order_No_1601,1332.5
Order_No_3174,2113.2
Order_No_23725,1362.8
Order_No_20705,672.7
Order_No_8881,3257.5
Order_No_23904,989.9
Order_No_4742,943.0
Order_No_10182,1480.7
Order_No_20877,672.0
Order_No_20107,1128.0
Order_No_25174,477.9
Order_No_992,1180.3
Order_No_25564,2170.6
Order_No_13620,1686.2
Order_No_25209,2716.0
Order_No_7631,1341.5
Order_No_6886,1431.5
Order_No_2227,816.6
Order_No_9777,1664.8
Order_No_5450,2162.7
Order_No_26499,1972.4
Order_No_15936,832.3
Order_No_8849,105.0
Order_No_11169,3564.5
Order_No_4819,601.0
Order_No_18974,2907.4
Order_No_5098,1484.4
Order_No_27586,1813.4
Order_No_15052,1397.0
Order_No_3052,983.9
Order_No_11165,1940.3
Order_No_5241,2286.2
Order_No_3395,3277.6
Order_No_22174,1738.4
Order_No_12260,2606.5
Order_No_18668,1386.2
Order_No_27246,1513.7
Order_No_15071,1655.4
Order_No_22211,2298.1
Order_No_26363,2024.7
Order_No_5779,1847.3
Order_No_13413,1013.1
Order_No_12810,1657.5
Order_No_26119,1812.7
Order_No_13151,1333.6
Order_No_10631,936.0
Order_No_3649,1921.8
Order_No_14329,1657.0
Order_No_2248,1874.6
Order_No_15215,426.1
Order_No_10649,1345.0
Order_No_12531,2473.9
Order_No_20424,1006.7
Order_No_25851,493.2
Order_No_1657,1788.8
Order_No_9925,604.1
Order_No_7860,3811.7
Order_No_15403,97.7
Order_No_8544,758.9
Order_No_18308,974.5
Order_No_23126,624.2
Order_No_26875,1014.5
Order_No_11533,1463.0
Order_No_8815,562.5
Order_No_24322,891.2
Order_No_20793,1369.7
Order_No_3402,2216.0
Order_No_18786,2338.9
Order_No_17095,427.0
Order_No_16441,2929.6
Order_No_22795,1995.6
Order_No_19926,1095.0
Order_No_9111,2347.4
Order_No_27945,2269.8
Order_No_5614,1174.2
Order_No_15547,483.0
Order_No_25790,2092.7
Order_No_20766,1111.8
Order_No_20374,1548.7
Order_No_18385,1161.0
Order_No_18143,2058.2
Order_No_4835,1612.1
Order_No_21379,1245.0
Order_No_5444,3359.6
Order_No_3401,1192.3
Order_No_6604,2417.8
Order_No_6496,1211.9
Order_No_213,1850.4
Order_No_10714,1878.5
Order_No_7152,790.1
Order_No_82,1629.0
Order_No_1790,800.0
Order_No_13605,3988.6
Order_No_26575,2441.4
Order_No_27651,1868.0
Order_No_3745,2058.5
Order_No_25540,1050.2
Order_No_22822,1056.3
Order_No_2919,853.7
Order_No_27152,2184.0
Order_No_17411,1501.9
Order_No_23888,356.0
Order_No_19412,1643.6
Order_No_16996,1652.6
Order_No_18132,601.6
Order_No_8127,1609.2
Order_No_7491,1430.8
Order_No_11113,5.7
Order_No_23426,1857.2
Order_No_27153,1651.95
Order_No_5242,2208.2
Order_No_8602,2039.0
Order_No_9363,1321.0
Order_No_13981,945.1
Order_No_6513,1207.6
Order_No_1027,249.3
Order_No_12745,2337.8
Order_No_20160,565.5
Order_No_11461,1636.0
Order_No_22626,3531.2
Order_No_19672,1245.2
Order_No_8299,3113.3
Order_No_26611,2021.9
